B	run2	product/NMV x10	4089.3	4178.6	48	1408
B	run2	product/deferred NMV x10	4095.1	4196.4	48	1408
B	run2	product/MvNMC(3) x3	2129.6	2208.3	35	1664
B	run2	marginal-at-variable/NMV x3	1362.5	1412.5	14	432
B	run2	stream/marginal combineLatest x3 round	108.2	113.4	0	0
B	run2	stream/message combineLatest x3 round	112.9	115.8	0	0
B	run2	event/AfterMessageRuleCallEvent, result::Any	265.0	277.0	3	128
B	run2	barrier/kernel(tuple, ann), Any-typed args	23.2	23.5	1	32
B	run2	barrier/kernel(tuple, ann), known types	3.4	3.7	0	0
B	run2	barrier/kernel(a, b), Any-typed args	22.9	24.0	1	32
B	run2	unpack/map(getdata, 2 messages)	28.7	30.4	1	32
B	run2	graph/iid n=1000 10 it	4.2968292e7	4.3505416e7	-1	23212224
B	run2	graph/chain n=300 10 it	6.5596041e7	6.6187459e7	-1	31938304
A	run2	map/direct  NMV->out m[μ]::NMV m[v]::PM (BP)	793.7	820.1	16	960
A	run2	map/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	805.1	830.9	17	992
A	run2	resolve/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	26.8	28.0	2	144
A	run2	deferred/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	797.3	839.5	17	992
A	run2	map/direct  NMP->μ q[out]::PM q[τ]::Gamma (VMP)	923.8	952.4	14	640
A	run2	map/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	932.3	963.5	15	672
A	run2	resolve/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	26.7	28.0	2	144
